codigo,titulo,tipo,zona,departamento,municipio,hab,banos,parqueos,m2_constr,unidad_m2,terreno,unidad_terreno,precio,moneda,descripcion,url,imagen,lat,lng,geo_tipo
qc6594,Terreno en Venta en Las Jagüitas,Terreno,Las Jaguitas,Managua,Managua,,,,,,"27,150.00",Vrs²,488000.00,USD,"Amplio terreno de 27,150 varas², ideal para el desarrollo de proyectos industriales o comerciales como bodegas, centros de distribución o plantel de camiones. Su ubicación estratégica ofrece fáci...",https://www.quierocasa.com/anuncio/qc6594/0/terreno-en-venta-en-las-jaguitas.htm,https://www.quierocasa.com/gallery/qc6594/350/qc6594-1.jpg,12.1000000,-86.2130000,locality
qc4485,Preciosa Propiedad en venta en Las Colinas,Casa,Las Colinas,Managua,Managua,5,5.5,14,800.00,Mt²,"5,000.00",Vrs²,1400000.00,USD,"Preciosa y amplia casa en venta en las colinas, ubicada en zona exclusiva, centrica y segura, cerca de escuelas, hospitales, supermercados, restaurantes, gasolineras y bancos. La propiedad cuenta c...",https://www.quierocasa.com/anuncio/qc4485/0/preciosa-propiedad-en-venta-en-las-colinas.htm,https://www.quierocasa.com/gallery/qc4485/350/qc4485-1.jpg,12.1964007,-86.3692092,village
qc6586,Casa en Venta en Bolonia,Casa,Bolonia,Managua,Managua,3,3,4,245.00,Mt²,700.00,Vrs²,175000.00,USD,"Oportunidad ideal para vivir en el corazón de Managua. Esta cómoda y segura casa en venta en Bolonia ofrece el espacio perfecto para familias o negocios, con fácil acceso a centros comerciales, hos...",https://www.quierocasa.com/anuncio/qc6586/0/casa-en-venta-en-bolonia.htm,https://www.quierocasa.com/gallery/qc6586/350/qc6586-3.jpg,12.1398941,-86.2815427,administrative
qc6585,Terreno en Venta en Carretera a Masaya,Terreno,Carretera a Masaya,Managua,Managua,,,,,,"1,800.00",Vrs²,135000.00,USD,"Oportunidad única de inversión en una de las zonas con mayor plusvalía de Managua. Se vende terreno de 1,800 varas², ubicado dentro de un condominio privado sobre Carretera a Masaya, una ubicació...",https://www.quierocasa.com/anuncio/qc6585/0/terreno-en-venta-en-carretera-a-masaya.htm,https://www.quierocasa.com/gallery/qc6585/350/qc6585-2.jpg,12.0777949,-86.2231504,trunk
qc6547,Hermoso Terreno en Venta en Carretera a Masaya,Terreno,Carretera a Masaya,Managua,Managua,,,,,,"2,500.00",Vrs²,187500.00,USD,"Excelente oportunidad de inversión en una de las zonas con mayor crecimiento y plusvalía de Managua. Este terreno de 2,500 varas cuadradas se encuentra sobre Carretera a Masaya, una vía altamente t...",https://www.quierocasa.com/anuncio/qc6547/0/hermoso-terreno-en-venta-en-carretera-a-masaya.htm,https://www.quierocasa.com/gallery/qc6547/350/qc6547-2.jpg,12.0777949,-86.2231504,trunk
qc6584,Residencia de Lujo en Venta en Santo Domingo,Casa,Santo Domingo,Managua,Managua,5,7,8,750.00,Mt²,"1,500.00",Vrs²,1125000.00,USD,"Descubrí esta exclusiva casa en venta ubicada en el corazón de Santo Domingo, dentro de un residencial de alta plusvalía, con seguridad 24 horas, acceso controlado y un entorno natural que te brind...",https://www.quierocasa.com/anuncio/qc6584/0/residencia-de-lujo-en-venta-en-santo-domingo.htm,https://www.quierocasa.com/gallery/qc6584/350/qc6584-17.jpg,12.1516383,-86.2663177,administrative
qc6583,Amplio Terreno en Venta en Masaya,Terreno,Masaya,Masaya,Masaya,,,,,,,,125000.00,USD,"Se vende amplio terreno de 1.5 manzanas en la ciudad de Masaya, una zona con alto potencial de crecimiento y desarrollo, ideal para proyectos residenciales, comerciales o agrícolas. Ubicación est...",https://www.quierocasa.com/anuncio/qc6583/0/amplio-terreno-en-venta-en-masaya.htm,https://www.quierocasa.com/gallery/qc6583/350/qc6583-4.jpg,11.9736474,-86.0960547,administrative
qc6580,¡Apartamento en Venta en Las Cumbres!,Apartamento,Las Cumbres,Managua,Managua,2,2,2,96.00,Mt²,,,185000.00,USD,"Disfrutá de la tranquilidad y el confort que te ofrece este hermoso apartamento ubicado en el exclusivo residencial Las Cumbres, una zona segura, céntrica y rodeada de naturaleza. Característi...",https://www.quierocasa.com/anuncio/qc6580/0/apartamento-en-venta-en-las-cumbres.htm,https://www.quierocasa.com/gallery/qc6580/350/qc6580-3.jpg,12.0993011,-86.2569419,administrative
qc6563,¡Oportunidad de inversión en San Juan del Sur!,Terreno,San Juan del Sur,San Juan del Sur,Rivas,,,,,,"1,024.33",Mt²,129000.00,USD,"Ponemos a tu disposición un hermoso terreno en venta de 1,024.33 metros cuadrados, ubicado en una de las zonas más atractivas del Pacífico nicaragüense. Este terreno es ideal para construir la cas...",https://www.quierocasa.com/anuncio/qc6563/0/oportunidad-de-inversion-en-san-juan-del-sur.htm,https://www.quierocasa.com/gallery/qc6563/350/qc6563-3.jpg,11.2542297,-85.8722797,administrative
qc6560,Casa en Venta en Sierras Doradas,Casa,Sierras Doradas,Managua,Managua,3,2,2,209.00,Mt²,549.00,Vrs²,140000.00,USD,"Vive en una zona residencial segura y en crecimiento. Esta hermosa casa ubicada en Sierras Doradas te ofrece un ambiente familiar, cómodo y con fácil acceso a centros comerciales, colegios, supermer...",https://www.quierocasa.com/anuncio/qc6560/0/casa-en-venta-en-sierras-doradas.htm,https://www.quierocasa.com/gallery/qc6560/350/qc6560-2.jpg,12.0292163,-86.1931074,residential
qc6555,¡Oportunidad de inversión! Módulo comercial en Roberto Huembes,Local Comercial,Managua,Managua,Managua,,,2,,,45.00,Mt²,45000.00,USD,"Ubicado en una zona estratégica, este módulo comercial es ideal para establecer todo tipo de negocio: desde tiendas de conveniencia, barberías, hasta servicios profesionales o ventas al por menor. ...",https://www.quierocasa.com/anuncio/qc6555/0/oportunidad-de-inversion-modulo-comercial-en-roberto-huembes.htm,https://www.quierocasa.com/gallery/qc6555/350/qc6555-6.jpg,12.1547116,-86.2737250,administrative
qc6549,Terreno en Venta en Carretera a Masaya,Terreno,Carretera a Masaya,Managua,Managua,,,,,,625.00,Vrs²,46875.00,USD,Oportunidad ideal para construir la casa de tus sueños o desarrollar un proyecto en una de las zonas con mayor crecimiento y plusvalía de Managua. Este terreno de 625 varas cuadradas se encuentra so...,https://www.quierocasa.com/anuncio/qc6549/0/terreno-en-venta-en-carretera-a-masaya.htm,https://www.quierocasa.com/gallery/qc6549/350/qc6549-1.jpg,12.0777949,-86.2231504,trunk
qc6548,Aprovecha Terreno en Venta en Carretera a Masaya,Terreno,Carretera a Masaya,Managua,Managua,,,,,,"1,250.00",Vrs²,93750.00,USD,"Excelente oportunidad de inversión en una de las zonas con mayor crecimiento y plusvalía de Managua. Este terreno de 1,250 varas cuadradas ofrece el espacio perfecto para desarrollar tu proyecto res...",https://www.quierocasa.com/anuncio/qc6548/0/aprovecha-terreno-en-venta-en-carretera-a-masaya.htm,https://www.quierocasa.com/gallery/qc6548/350/qc6548-3.jpg,12.0777949,-86.2231504,trunk
qc6431,¡En venta hermosa finca en Carretera Sur!,Finca,Carretera Sur,Managua,Managua,,,,,,70.00,Mz,495000.00,USD,"Oportunidad única de inversión a pocos minutos de Managua. Esta espectacular finca de 70 manzanas ubicada en una zona fresca y de fácil acceso en Carretera Sur, combina producción agrícola en mar...",https://www.quierocasa.com/anuncio/qc6431/0/en-venta-hermosa-finca-en-carretera-sur.htm,https://www.quierocasa.com/gallery/qc6431/350/qc6431-1.jpg,12.1412787,-86.2953782,trunk
qc6544,Hotel en venta en Masaya,Hotel,Masaya,Masaya,Masaya,20,20,20,"2,500.00",Mt²,"3,578.00",Vrs²,650000.00,USD,"Hermoso hotel disponible para venta. Ubicado en el centro de la ciudad de Masaya la ciudad tiene gran Turismo por su Volcán, mayor atractivo en Nicaragua. Se esta dando con todo lo que necesita pa...",https://www.quierocasa.com/anuncio/qc6544/0/hotel-en-venta-en-masaya.htm,https://www.quierocasa.com/gallery/qc6544/350/qc6544-10.jpg,11.9736474,-86.0960547,administrative
qc4720,Hermoso local comericial en venta,Local Comercial,Metrocentro,Managua,Managua,,5,24,"1,100.00",Mt²,"1,525.00",Vrs²,1500000.00,USD,"Hermoso local de 2 pisos disponible para venta, ubicado en zona céntrica, segura y de fácil acceso, cerca de comercios, restaurantes, supermercados, gasolineras, bancos y plazas comerciales.",https://www.quierocasa.com/anuncio/qc4720/0/hermoso-local-comericial-en-venta.htm,https://www.quierocasa.com/gallery/qc4720/350/qc4720-1.jpg,12.1279620,-86.2648812,mall
qc5031,Oficina en venta en Edificio Ofiplaza,Oficina,Ofiplaza,Managua,Managua,,2,3,140.73,Mt²,,,149800.00,USD,"Ubicada en el reconocido Edificio Ofiplaza, esta amplia y bien distribuida oficina es una excelente oportunidad para empresas, consultorios médicos, firmas legales o cualquier negocio que requiera un...",https://www.quierocasa.com/anuncio/qc5031/0/oficina-en-venta-en-edificio-ofiplaza.htm,https://www.quierocasa.com/gallery/qc5031/350/qc5031-16.jpg,12.1224416,-86.2843253,administrative
qc6517,Casa en venta en Santo Domingo,Casa,Santo Domingo,Managua,Managua,3,3.5,2,217.86,Mt²,268.53,Vrs²,240000.00,USD,"Preciosa casa disponible para venta en Santo Domingo. Propiedad se encuentra en condominio Seguro, de 2 plantas cuenta con 3 habitaciones mas la habitación de servicio, 3.5 baños, tiene ampliaciones...",https://www.quierocasa.com/anuncio/qc6517/0/casa-en-venta-en-santo-domingo.htm,https://www.quierocasa.com/gallery/qc6517/350/qc6517-18.jpg,12.1516383,-86.2663177,administrative
qc6543,Casa en Venta en Carretera Sur,Casa,Carretera Sur,Managua,Managua,5,4,3,300.00,Mt²,"1,800.00",Vrs²,350000.00,USD,"Descubre esta excelente propiedad ubicada en la tranquila y fresca zona de Carretera Sur, ideal para familias que buscan comodidad, amplitud y un ambiente seguro y accesible. La casa cuenta con una...",https://www.quierocasa.com/anuncio/qc6543/0/casa-en-venta-en-carretera-sur.htm,https://www.quierocasa.com/gallery/qc6543/350/qc6543-2.jpg,12.1412787,-86.2953782,trunk
qc6538,Local en Venta en Las Colinas,Local Comercial,Las Colinas,Managua,Managua,,1,45,146.00,Mt²,,,321200.00,USD,"Ubicado en una de las zonas más exclusivas y de mayor crecimiento en la ciudad, este local es una excelente oportunidad para emprendedores e inversionistas que buscan un espacio versátil en un área...",https://www.quierocasa.com/anuncio/qc6538/0/local-en-venta-en-las-colinas.htm,https://www.quierocasa.com/gallery/qc6538/350/qc6538-3.jpg,12.1964007,-86.3692092,village
qc6320,Local en Venta en Las Colinas,Local Comercial,Las Colinas,Managua,Managua,,1,45,75.00,Mt²,,,150000.00,USD,"Ubicado en una de las zonas más exclusivas y de mayor crecimiento en la ciudad, este local es una excelente oportunidad para emprendedores e inversionistas que buscan un espacio versátil en un área...",https://www.quierocasa.com/anuncio/qc6320/0/local-en-venta-en-las-colinas.htm,https://www.quierocasa.com/gallery/qc6320/350/qc6320-3.jpg,12.1964007,-86.3692092,village
qc853,Se vende casa en Gran pacifica Resort con hermosa piscina,Casa,GRAN PACIFICA BEACH RESORT,San Rafael del Sur,Managua,3,2.5,2,312.62,Mt²,,,299500.00,USD,"Casa cuenta con Area de servicio con baño completo. Incluye una bodega, Cantidad de dormitorios 3, Cantidad de baños 2.5, Area total de construcción 312.62M2 Area bajo techo 212.62M2 Incluye ...",https://www.quierocasa.com/anuncio/qc853/0/se-vende-casa-en-gran-pacifica-resort-con-hermosa-piscina.htm,https://www.quierocasa.com/gallery/qc853/350/qc853-1.jpg,11.8719408,-86.4614726,bus_stop
qc6531,Casa Amueblada en Venta en Veracruz,Casa,Veracruz,Managua,Managua,3,2,2,,,,,130000.00,USD,"¿Buscas comodidad, seguridad y un ambiente listo para mudarte? Esta hermosa casa amueblada es ideal para quienes desean vivir tranquilos y con estilo en una zona accesible y agradable como Veracruz. ...",https://www.quierocasa.com/anuncio/qc6531/0/casa-amueblada-en-venta-en-veracruz.htm,https://www.quierocasa.com/gallery/qc6531/350/qc6531-1.jpg,11.9869063,-86.3991679,administrative
qc6529,Terreno en Venta en Esquipulas,Terreno,Esquipulas,Managua,Managua,,,,,,686.50,Vrs²,27500.00,USD,"¡Invertí en una zona tranquila, accesible y con excelente proyección de crecimiento! Este terreno de 686.5 varas cuadradas te ofrece el espacio ideal para construir tu hogar o desarrollar un proyec...",https://www.quierocasa.com/anuncio/qc6529/0/terreno-en-venta-en-esquipulas.htm,https://www.quierocasa.com/gallery/qc6529/350/qc6529-8.jpg,12.0745878,-86.2158151,neighbourhood
qc6413,Hermosa Casa para Venta: ¡Hazla Tuya!,Casa,Santo Domingo,Managua,Managua,3,3.5,2,,,,,250000.00,USD,"Venta de bonita y amplia casa con piscina en condominio privado y exclusivo, cuenta con seguridad las 24 horas. Casa Cuenta con 3 habitaciones, habitación principal con walking closets y terraza c...",https://www.quierocasa.com/anuncio/qc6413/0/hermosa-casa-para-venta-hazla-tuya.htm,https://www.quierocasa.com/gallery/qc6413/350/qc6413-12.jpg,12.1516383,-86.2663177,administrative
qc916,Precioso apartamento amueblado en Las Colinas,Apartamento,Las Colinas,Managua,Managua,2,1,2,85.00,Mt²,,,85000.00,USD,"Venta de precioso apartamento con acabados de primera calidad, totalmente amueblado, ubicado en las colinas. cuenta con fácil acceso. Acabados de primera. Precio incluye: seguridad las 24 hora...",https://www.quierocasa.com/anuncio/qc916/0/precioso-apartamento-amueblado-en-las-colinas.htm,https://www.quierocasa.com/gallery/qc916/350/qc916-1.jpg,12.1964007,-86.3692092,village
qc5041,Espectacular casa en venta en Carretera Sur,Casa,Carretera Sur,Managua,Managua,5,5.5,4,756.00,Mt²,"3,517.00",Vrs²,675000.00,USD,"Preciosa residencia con vista panorámica en venta en Carretera Sur, ubicada en zona exclusiva, segura y silenciosa, de fácil acceso, a pocos minutos de supermercados, tiendas, gasolineras, escuelas ...",https://www.quierocasa.com/anuncio/qc5041/0/espectacular-casa-en-venta-en-carretera-sur.htm,https://www.quierocasa.com/gallery/qc5041/350/qc5041-21.jpg,12.1412787,-86.2953782,trunk
qc6501,Casa en Venta cerca del Colegio Americano,Casa,Managua,Managua,Managua,3,3,2,,,,,180000.00,USD,"Oportunidad única de adquirir una hermosa casa ubicada en una de las zonas más demandadas de Managua, a pocos minutos del Colegio Americano. Esta propiedad combina funcionalidad, confort y un entorn...",https://www.quierocasa.com/anuncio/qc6501/0/casa-en-venta-cerca-del-colegio-americano.htm,https://www.quierocasa.com/gallery/qc6501/350/qc6501-15.jpg,12.1547116,-86.2737250,administrative
qc6493,Casa Amueblada en Venta en Pochomil,Casa,POCHOMIL,San Rafael del Sur,Managua,4,4,2,326.00,Mt²,"1,480.00",Vrs²,180000.00,USD,"Vive la experiencia de tener tu propio paraíso frente al océano. Se vende espectacular casa amueblada frente al mar en Pochomil, diseñada para disfrutar de la brisa marina, el sonido de las olas...",https://www.quierocasa.com/anuncio/qc6493/0/casa-amueblada-en-venta-en-pochomil.htm,https://www.quierocasa.com/gallery/qc6493/350/qc6493-1.jpg,11.7700648,-86.5018237,residential
qc6490,Terreno en Venta en Diriamba,Terreno,Managua,Managua,Managua,,,,,,338.00,Vrs²,45000.00,USD,"Ubicado en una de las zonas con mayor proyección de crecimiento en Diriamba, este terreno de 338 varas cuadradas es una excelente oportunidad para construir la casa de tus sueños o desarrollar un pe...",https://www.quierocasa.com/anuncio/qc6490/0/terreno-en-venta-en-diriamba.htm,https://www.quierocasa.com/gallery/qc6490/350/qc6490-1.jpg,12.1547116,-86.2737250,administrative
qc6488,Terreno en Venta en Entrada a Xiloá,Terreno,Xiloa,Managua,Managua,,,,,,"60,000.00",Vrs²,1020000.00,USD,"Este amplio terreno ubicado en la entrada a Xiloá, una zona en constante desarrollo y de fácil acceso, representa una excelente oportunidad para inversionistas o desarrolladores que buscan espacios ...",https://www.quierocasa.com/anuncio/qc6488/0/terreno-en-venta-en-entrada-a-xiloa.htm,https://www.quierocasa.com/gallery/qc6488/350/qc6488-1.jpg,12.2123915,-86.3131523,administrative
qc6481,Terreno en Venta en Carretera a Masaya,Terreno,Carretera a Masaya,Managua,Managua,,,,,,"3,370.98",Vrs²,168549.00,USD,"Oportunidad ideal para invertir en una de las zonas con mayor desarrollo y plusvalía de Managua. Este amplio terreno de 3,370.98 varas cuadradas, ubicado sobre la Carretera a Masaya, ofrece el espaci...",https://www.quierocasa.com/anuncio/qc6481/0/terreno-en-venta-en-carretera-a-masaya.htm,https://www.quierocasa.com/gallery/qc6481/350/qc6481-2.jpg,12.0777949,-86.2231504,trunk
qc6439,Casa en venta en Altagracia,Casa,Altagracia,Managua,Managua,4,4.5,2,280.00,Mt²,,,88000.00,USD,"Si buscás una propiedad espaciosa y bien ubicada, esta casa en Altagracia es ideal para vos y tu familia. Con un diseño funcional y ambientes bien distribuidos, ofrece comodidad, privacidad y áreas...",https://www.quierocasa.com/anuncio/qc6439/0/casa-en-venta-en-altagracia.htm,https://www.quierocasa.com/gallery/qc6439/350/qc6439-3.jpg,12.1378154,-86.2917389,pharmacy
qc6462,Locales Comerciales en Venta en Preconstrucción Plaza Puntaldía,Local Comercial,Las Cumbres,Managua,Managua,,2,22,95.44,Mt²,,,229056.00,USD,"Oportunidad única de inversión en una de las zonas de mayor desarrollo y plusvalía de Managua. Plaza Puntaldía, ubicada en Las Cumbres, se proyecta como un punto estratégico para negocios que bus...",https://www.quierocasa.com/anuncio/qc6462/0/locales-comerciales-en-venta-en-preconstruccion-plaza-puntaldia.htm,https://www.quierocasa.com/gallery/qc6462/350/qc6462-20.jpg,12.0993011,-86.2569419,administrative
qc6459,Casa amueblada en venta en Las Colinas,Casa,Las Colinas,Managua,Managua,3,3.5,2,470.00,Mt²,860.00,Vrs²,470000.00,USD,"Descubre esta espectacular residencia totalmente amueblada, ubicada en el corazón de Las Colinas, una zona segura, tranquila y rodeada de naturaleza, ideal para vivir con comodidad y elegancia. ...",https://www.quierocasa.com/anuncio/qc6459/0/casa-amueblada-en-venta-en-las-colinas.htm,https://www.quierocasa.com/gallery/qc6459/350/qc6459-20.jpg,12.1964007,-86.3692092,village
qc6456,Precioso Terreno en Venta en Santo Domingo,Terreno,Santo Domingo,Managua,Managua,,,,,,"1,839.17",Vrs²,180000.00,USD,"Se vende amplio terreno de 1,839.17 varas cuadradas ubicado en la prestigiosa zona de Santo Domingo, uno de los sectores más seguros, tranquilos y con mayor crecimiento residencial de Managua. Ide...",https://www.quierocasa.com/anuncio/qc6456/0/precioso-terreno-en-venta-en-santo-domingo.htm,https://www.quierocasa.com/gallery/qc6456/350/qc6456-1.jpg,12.1516383,-86.2663177,administrative
