id,titulo,zona,categoria,precio,moneda,hab,banos,m2,lote_vrs,url,imagen,municipio,departamento,lat,lng,geo_tipo,municipio,departamento,lat,lng,geo_tipo
14416,Cómoda casa en venta en la ciudad de Granada,Granada,46,90000,USD,4,4,200,284.00,https://discovernica.com/propiedades/detalles/14416/casa-venta-granada-2-pisos,https://discovernica.com/assets/images/properties/ID14416_6.png,Granada,,,,,Granada,,,,
14867,Se vende casa ideal para comercio en Bello Horizonte,Bello Horizonte,2,95000,USD,4,2,172.39,244.79,https://discovernica.com/propiedades/detalles/14867/casa-venta-bello-horizonte-uso-comercial,https://discovernica.com/assets/images/properties/14867_3.png,Managua,Managua,12.1472660,-86.2330920,hotel,Managua,Managua,12.1472660,-86.2330920,hotel
14866,Se vende casa en zona residencial en Carretera Nueva a León,Carretera Nueva a León,2,65000,USD,3,1,60,227.20,https://discovernica.com/propiedades/detalles/14866/casa-venta-residencial-carretera-nueva-a-león,https://discovernica.com/assets/images/properties/14866_4.png,León,,,,,León,,,,
11345,Se vende casa en Pista Larreynaga - Uso versátil,Pista Larreynaga,46,450000,USD,2,2,109.60,370.82,https://discovernica.com/propiedades/detalles/11345/casa-venta-pista-larreynaga-2-habitaciones,https://discovernica.com/assets/images/properties/11345_10.png,Managua,Managua,12.1324102,-86.1852706,secondary,Managua,Managua,12.1324102,-86.1852706,secondary
14907,Se vende casa con vista al lago en Granada,Granada,46,180000,USD,5,3.5,435,852.00,https://discovernica.com/propiedades/detalles/14907/casa-venta-granada-vista-al-lago-5-habitaciones,https://discovernica.com/assets/images/properties/14907_3.png,Granada,,,,,Granada,,,,
11730,Casa en Venta en zona de condominio en Santo Domingo,Santo Domingo,46,475000,USD,4,3,297.3,1148.08,"https://discovernica.com/propiedades/detalles/11730/Casa en venta en Santo domingo, 4 habitaciones, acceso a todos los servicios básicos.",https://discovernica.com/assets/images/properties/ID11730_11.jpg,Managua,Managua,12.1516383,-86.2663177,administrative,Managua,Managua,12.1516383,-86.2663177,administrative
14891,Se vende casa en Carretera Nueva a León,Carretera Nueva a León,2,126320,USD,3,2,190,996.835,https://discovernica.com/propiedades/detalles/14891/Casa-en-venta-frente-a-carretera,https://discovernica.com/assets/images/properties/14891_4.png,León,,,,,León,,,,
14816,Se vende casa-quinta en Santo Domingo,Santo Domingo,32,710000,USD,4,3,400,3000,https://discovernica.com/propiedades/detalles/14816/casa-quinta-venta-santo-domingo-amplio-terreno,https://discovernica.com/assets/images/properties/14816_2.png,Managua,Managua,12.1516383,-86.2663177,administrative,Managua,Managua,12.1516383,-86.2663177,administrative
14878,Se vende/renta casa con espacios versátiles en Las Brisas,Las Brisas,2,140000,USD,5,3,411.6,584.47,https://discovernica.com/propiedades/detalles/14878/casa-venta-renta-las-brisas-oficina-vivienda,https://discovernica.com/assets/images/properties/ID14878_12.png,Managua,Managua,12.1553331,-86.3139094,administrative,Managua,Managua,12.1553331,-86.3139094,administrative
13288,Casa en venta en Lotificación Praderas de Nuevo León.,Lotificación Praderas de Nuevo León,2,45000,USD,3,2,130,222.45,"https://discovernica.com/propiedades/detalles/13288/casa en venta en praderas de nuevo león, 3 habitaciones, 2 baños.",https://discovernica.com/assets/images/properties/srfhfjcfykl.jpg,León,,,,,León,,,,
14851,Se venta casa amplia ideal para oficinas en Bolonia,Bolonia,2,247000,USD,4,2,525.70,745.66,https://discovernica.com/propiedades/detalles/14851/casa-venta-amplia-bolonia-para-oficinas,https://discovernica.com/assets/images/properties/Id14851_2.png,Managua,Managua,12.1398941,-86.2815427,administrative,Managua,Managua,12.1398941,-86.2815427,administrative
14845,Amplia casa en venta en San Isidro de La Cruz Verde,San Isidro de La Cruz Verde,2,300000,USD,5,5.5,283.05,2384.34,https://discovernica.com/propiedades/detalles/14845/casa-amplio-patio-san-isidro-de-la-cruz-verde,https://discovernica.com/assets/images/properties/ID_14845_11.png,Managua,Managua,12.0837637,-86.2613725,administrative,Managua,Managua,12.0837637,-86.2613725,administrative
14731,Se vende casa con restaurante establecido en Masaya,Masaya,46,130000,USD,3,3,329.94,234.26,https://discovernica.com/propiedades/detalles/14731/casa-negocio-restautante-venta-masaya-3-habitaciones,https://discovernica.com/assets/images/properties/ID14731_2.png,Masaya,,,,,Masaya,,,,
11171,Casa en venta y renta en Carretera Vieja a León,Carretera Vieja a León,2,125000,USD,3,2,120,851.77,https://discovernica.com/propiedades/detalles/11171/casa-en-renta-en-carretera-vieja-la-león,https://discovernica.com/assets/images/properties/casa_en_renta_en_carretera_vieja_la_leon_ID11242_5.jpg,León,,,,,León,,,,
14764,Se vende amplia casa en condominio - Villa Fontana,,46,350000,USD,4,4,285,690,https://discovernica.com/propiedades/detalles/14764/casa-venta-villa-fontana-4-habitaciones,https://discovernica.com/assets/images/properties/ID_14764_1.png,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14114,"Casa en venta/renta en Veracruz – Amplia, moderna y funcional",Veracruz,2,700000,USD,5,5.5,497.22,5180.80,https://discovernica.com/propiedades/detalles/14114/casa-en-venta-renta-en-veracruz-amplia-moderna-y-funcional,https://discovernica.com/assets/images/properties/14114_IDn_1__1.jpg,,,,,,,,,,
14403,Venta y renta de Eco-house courtyard en Carretera Sur,Carretera Sur,2,145000,USD,3,2.5,96,2200,https://discovernica.com/propiedades/detalles/14403/venta-renta-eco-house-courtyard-carretera-sur,https://discovernica.com/assets/images/properties/IMG_20250616_WA0008.jpg,Managua,Managua,12.1442663,-86.2915488,trunk,Managua,Managua,12.1442663,-86.2915488,trunk
13549,Casa en Venta en Carretera Norte Ubicada en Zona Residencial,Zona Residencial,2,68500,USD,2,1,210,379.14,https://discovernica.com/propiedades/detalles/13549/Se vende casa de 2 habitaciones en carretera norte,https://discovernica.com/assets/images/properties/ID_13549_3.jpg,Managua,Managua,12.0878512,-86.1991653,playground,Managua,Managua,12.0878512,-86.1991653,playground
14793,Casa con acabados de lujo y piscina en venta en Jinotepe,Jinotepe,2,249000,USD,3,3,415,1000,https://discovernica.com/propiedades/detalles/14793/casa-venta-jinotepe-piscina-amplia,,Jinotepe,,,,,Jinotepe,,,,
14790,"SE VENDE HERMOSA CASA EN JINOTEPE, CARAZO",,2,220000,USD,4,4.5,415,992.37,"https://discovernica.com/propiedades/detalles/14790/SE VENDE HERMOSA CASA EN JINOTEPE, CARAZO",https://discovernica.com/assets/images/properties/ID14790_2.png,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14784,Se vende casa con piscina y cancha de tenis en Carretera Sur,Carretera Sur,2,600000,USD,4,3.5,366,4900,https://discovernica.com/propiedades/detalles/14784/venta-casa-piscina-cancha-tenis-carretera-sur,https://discovernica.com/assets/images/properties/14784_1.png,Managua,Managua,12.1442663,-86.2915488,trunk,Managua,Managua,12.1442663,-86.2915488,trunk
14792,Amplia casas en venta en la ciudad de Granada,Granada,46,250000,USD,2,1.5,414.72,639.16,https://discovernica.com/propiedades/detalles/14792/casa-venta-granada-dos-pisos,https://discovernica.com/assets/images/properties/ID14792_1.png,Granada,,,,,Granada,,,,
14789,Casa amueblada en venta en urbanización – Carretera Nueva a León,urbanización,2,63500,USD,4,3,159,225.79,https://discovernica.com/propiedades/detalles/14789/casa-amueblada-venta-urbanización-carretera-nueva-a-león,https://discovernica.com/assets/images/properties/ID14789_1.png,Managua,Managua,12.0857996,-86.2724837,administrative,Managua,Managua,12.0857996,-86.2724837,administrative
14370,Amplia casa colonial en venta - Granada,,2,450000,USD,4,3,441,816,https://discovernica.com/propiedades/detalles/14370/Venta-de-Casa-Colonial-en-Granada,https://discovernica.com/assets/images/properties/ID14370.png,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
9267,Amplia casa con piscina en venta en Santo Domingo,Santo Domingo,2,500000,USD,4,4,400,1600,https://discovernica.com/propiedades/detalles/9267/casa-venta-en-santo-domingo-4-habitaciones-4-baños-sala-cocina-piscina,https://discovernica.com/assets/images/properties/gsrdhtjygkulio.jpg,Managua,Managua,12.1516383,-86.2663177,administrative,Managua,Managua,12.1516383,-86.2663177,administrative
12839,Amplia y acogedora casa en venta en Santo Domingo,Santo Domingo,2,320000,USD,4,3,360,2500,https://discovernica.com/propiedades/detalles/12839/casa-venta-en-santo-domingo-1-piso-4-habitaciones,https://discovernica.com/assets/images/properties/12839id.png,Managua,Managua,12.1516383,-86.2663177,administrative,Managua,Managua,12.1516383,-86.2663177,administrative
13989,Casa en venta en Jardines de Santo Domingo,Jardines de Santo Domingo,2,500000,USD,3,3.5,421.49,2500,https://discovernica.com/propiedades/detalles/13989/Casa en venta en Jardines de Santo Domingo,https://discovernica.com/assets/images/properties/IMG_20250703_WA0049.jpg,Managua,Managua,12.0597170,-86.2484921,neighbourhood,Managua,Managua,12.0597170,-86.2484921,neighbourhood
14751,Se vende amplia casa en zona de Reparto - Carretera Nueva a León,zona de Reparto,2,270000,USD,6,6,380,1525,https://discovernica.com/propiedades/detalles/14751/casa-venta-reparto-carretera-nueva-a-león-6-habitaciones,https://discovernica.com/assets/images/properties/IMG_20251127_WA0038.jpg,Managua,Managua,12.1265400,-86.2711090,emergency_access_point,Managua,Managua,12.1265400,-86.2711090,emergency_access_point
14750,Se vende casa en Las Colinas - Oportunidad de Inversión,Las Colinas,2,120000,USD,3,3,140.49,423.05,https://discovernica.com/propiedades/detalles/14750/casa-venta-las-colinas-3-habitaciones,https://discovernica.com/assets/images/properties/ID_14750_5.png,Mateare,Managua,12.1964007,-86.3692092,village,Mateare,Managua,12.1964007,-86.3692092,village
14752,Se vende casa con vistas panorámicas en Carretera Sur,Carretera Sur,46,450000,USD,3,3.5,120,320,https://discovernica.com/propiedades/detalles/14752/Casa-de-2-pisos-en-venta-con-vista-carretera-sur,https://discovernica.com/assets/images/properties/ID14752_12.png,Managua,Managua,12.1442663,-86.2915488,trunk,Managua,Managua,12.1442663,-86.2915488,trunk
13873,Gran Oportunidad de Inversión: Casa en Venta en Los Robles,Los Robles,2,290000,USD,,3,43.40,1092.180,https://discovernica.com/propiedades/detalles/13873/se-vende-casa-en-los-robles-espacio-comercial,https://discovernica.com/assets/images/properties/ID13873_19_.jpg,Managua,Managua,12.1212007,-86.2653351,administrative,Managua,Managua,12.1212007,-86.2653351,administrative
14632,Se vende amplio local comercial en Ciudad Sandino,Ciudad Sandino,2,75000,USD,2,2,300,397.60,https://discovernica.com/propiedades/detalles/14632/módulo-comercial-venta-ciudad-sandino,https://discovernica.com/assets/images/properties/ID14632_1.png,Ciudad Sandino,Managua,12.1619379,-86.3498119,administrative,Ciudad Sandino,Managua,12.1619379,-86.3498119,administrative
14733,Se vende casa en obra gris en Tipitapa,Tipitapa,2,45000,USD,2,1,195.5,320.16,https://discovernica.com/propiedades/detalles/14733/casa-venta-tipitapa-un-piso-obra-gris,https://discovernica.com/assets/images/properties/ID_14733_1.png,,,,,,,,,,
14740,Se vende casa con amplio patio en Carretera Sur,Carretera Sur,2,200000,USD,4,4.5,331,3667.79,https://discovernica.com/propiedades/detalles/14740/casa-venta-en-carretera-sur-4-habitaciones,https://discovernica.com/assets/images/properties/ID14740_4.png,Managua,Managua,12.1442663,-86.2915488,trunk,Managua,Managua,12.1442663,-86.2915488,trunk
14703,Se Vende Townhouses en condominio - Villa Fontana,,46,200000,USD,3,4,182.11,180.72,https://discovernica.com/propiedades/detalles/14703/se-vende-townhouses-condominio-villa-fontana-3-habitaciones,https://discovernica.com/assets/images/properties/14703_1.png,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14696,Acogedora casa en venta en Jinotepe,Jinotepe,2,60000,USD,3,2,137.59,403.15,https://discovernica.com/propiedades/detalles/14696/casa-venta-jinotepe-3-habitaciones,https://discovernica.com/assets/images/properties/ID_14696_2.png,Jinotepe,,,,,Jinotepe,,,,
14222,Casa en venta/renta con ubicación estratégica en Veracruz,Veracruz,2,185000,USD,1,1,112,345,https://discovernica.com/propiedades/detalles/14222/casa-oficina-venta-rent-veracruz,https://discovernica.com/assets/images/properties/ID14222_2.png,,,,,,,,,,
13727,Amplia casa en venta ubicada en Santo Domingo,Santo Domingo,2,625000,USD,4,6,500,2900,https://discovernica.com/propiedades/detalles/13727/Se vende casa de una planta en Santo Domingo,https://discovernica.com/assets/images/properties/8_11.jpg,Managua,Managua,12.1516383,-86.2663177,administrative,Managua,Managua,12.1516383,-86.2663177,administrative
14393,Casa amplia y funcional en venta en Las Colinas,Las Colinas,2,750000,USD,7,4,547.64,2537.28,https://discovernica.com/propiedades/detalles/14393/casa-amplia-y-funcional-en-venta-en-las-colinas,https://discovernica.com/assets/images/properties/ID14393_6.png,Mateare,Managua,12.1964007,-86.3692092,village,Mateare,Managua,12.1964007,-86.3692092,village
14294,Acogedora Casa en Venta en Jinotepe – Excelente Ubicación y Comodidades,Jinotepe,2,70000,USD,2,1.5,175.65,249.42,https://discovernica.com/propiedades/detalles/14294/casa-venta-Jinotepe-2-habitaciones,https://discovernica.com/assets/images/properties/ID14294_6.png,Jinotepe,,,,,Jinotepe,,,,
14243,Se vende casa con Potencial Residencial o Comercial en Granada,Granada,2,90000,USD,3,1.5,150,274.83,https://discovernica.com/propiedades/detalles/14243/Casa-de-un-Piso-en-Venta-Granada,https://discovernica.com/assets/images/properties/ID14243_1.png,Granada,,,,,Granada,,,,
12857,Casa con piscina en venta/renta en Las Colinas,Las Colinas,2,620000,USD,5,3.5,1000,2500,https://discovernica.com/propiedades/detalles/12857/casa-venta-renta-las-colinas-con-piscina,https://discovernica.com/assets/images/properties/PHOTO_2022_02_01_11_34_19.jpg,Mateare,Managua,12.1964007,-86.3692092,village,Mateare,Managua,12.1964007,-86.3692092,village
7188,Se vende casa amueblada y con amplios espacios en Carretera Sur,Carretera Sur,46,11000000,USD,3,3,1000,4757.00,https://discovernica.com/propiedades/detalles/7188/casa-amueblada-venta-carretera-sur-3-habitaciones,https://discovernica.com/assets/images/properties/7188_1.png,Managua,Managua,12.1442663,-86.2915488,trunk,Managua,Managua,12.1442663,-86.2915488,trunk
14644,Se vende casa en Reparto San Juan con espacio adicional para inversión,Reparto San Juan,2,295000,USD,3,3.5,451,1001.44,https://discovernica.com/propiedades/detalles/14644/casa-venta-reparto-san-juan-3-habitaciones,https://discovernica.com/assets/images/properties/ID_14644_1.png,Managua,Managua,12.1219000,-86.2697106,administrative,Managua,Managua,12.1219000,-86.2697106,administrative
13145,Casa en Venta en Carretera Vieja León,Carretera Vieja León,2,270000,USD,3,2.5,424.42,2573.34,"https://discovernica.com/propiedades/detalles/13145/casa en venta en carretera vieja león, amplio terreno.",https://discovernica.com/assets/images/properties/fwgergq34gqg.jpg,León,,,,,León,,,,
13472,En venta hermosa casa con amplio terreno y arboles frutales.,,2,120000,USD,2,1,121.5,3953.28,https://discovernica.com/propiedades/detalles/13472/En venta hermosa casa con amplio terreno y arboles frutales.,https://discovernica.com/assets/images/properties/WhatsApp_Image_2024_01_18_at_11.06.34_AM.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
9415,Venta de Casa en Carretera a Veracruz ID 9415,Carretera a Veracruz,2,90000,USD,3,2,146.8,4721.5,"https://discovernica.com/propiedades/detalles/9415/Venta de casa, Camino hacia Veracruz, seguridsd, clima agradable. US$ 90,000",https://discovernica.com/assets/images/properties/ID_9486_TICUANTEPE.CASA_EN_VENTA.MANAGUA._VERACRUZ_2_.JPG,Nindirí,Masaya,12.0631901,-86.1895331,secondary,Nindirí,Masaya,12.0631901,-86.1895331,secondary
13606,Casa en venta ubicada en Villa Carazo,Villa Carazo,2,75000,USD,3,2,161,455,https://discovernica.com/propiedades/detalles/13606/se vende casa en Villa Carazo con clima agradable,https://discovernica.com/assets/images/properties/ID13606_N_1.jpg,,,,,,,,,,
14102,Casa en venta en Carretera Sur,Carretera Sur,2,140000,USD,4,3,150,969,https://discovernica.com/propiedades/detalles/14102/venta-casa-carretera-sur-4-habitaciones,https://discovernica.com/assets/images/properties/ID14102_12_1.jpg,Managua,Managua,12.1442663,-86.2915488,trunk,Managua,Managua,12.1442663,-86.2915488,trunk
14637,Moderna casa en venta en Colonia Centroamérica,Colonia Centroamérica,2,128000,USD,3,2,170,267.04,https://discovernica.com/propiedades/detalles/14637/moderna-casa-en-venta-en-colonia-centroamérica,https://discovernica.com/assets/images/properties/IMG_20251003_WA0009.jpg,Managua,Managua,12.1140728,-86.2500635,neighbourhood,Managua,Managua,12.1140728,-86.2500635,neighbourhood
13995,Casa semiamueblada en venta en Carretera Sur,Carretera Sur,2,185000,USD,3,3,439.39,977.21,https://discovernica.com/propiedades/detalles/13995/casa-1-piso-carretera-sur-venta-3-habitaciones-semiamueblada,https://discovernica.com/assets/images/properties/ID13995_3_.jpg,Managua,Managua,12.1442663,-86.2915488,trunk,Managua,Managua,12.1442663,-86.2915488,trunk
14635,Casa en venta en Altos de Santo Domingo,Altos de Santo Domingo,2,630000,USD,5,4,719,3995.55,https://discovernica.com/propiedades/detalles/14635/casa-venta-altos-de-santo-domingo,https://discovernica.com/assets/images/properties/IMG_20250923_WA0017.jpg,Managua,Managua,12.0832267,-86.2465055,administrative,Managua,Managua,12.0832267,-86.2465055,administrative
8036,Amplia casa con apartamentos en venta/renta en Los Robles,Los Robles,46,360000,USD,4,5,610,1022,https://discovernica.com/propiedades/detalles/8036/casa-apartamentos-venta-renta-los-robles,https://discovernica.com/assets/images/properties/ID8036_2.png,Managua,Managua,12.1212007,-86.2653351,administrative,Managua,Managua,12.1212007,-86.2653351,administrative
14631,Se vende casa de tres plantas en Bolonia - Ideal para negocio comercial,Bolonia,46,220000,USD,2,5,440,624.10,https://discovernica.com/propiedades/detalles/14631/casa-tres-pisos-bolonia-venta-para-negocio-comercial,https://discovernica.com/assets/images/properties/ID14631_1.png,Managua,Managua,12.1398941,-86.2815427,administrative,Managua,Managua,12.1398941,-86.2815427,administrative
14218,Casa en venta en Carretera Nueva a León,Carretera Nueva a León,46,110000,USD,5,3,160.53,225.98,https://discovernica.com/propiedades/detalles/14218/casa-venta-carretera-nueva-a-león,https://discovernica.com/assets/images/properties/ID14218_4.png,León,,,,,León,,,,
12387,Casa de gran tamaño en venta,,2,270000,USD,5,4,400,2480.74,"https://discovernica.com/propiedades/detalles/12387/Casa de gran tamaño en venta, con 5 hab, 4 baños, área de servicio, 2 terrazas, jardín alrededor de la casa.",https://discovernica.com/assets/images/properties/124583.JPG,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
11392,Espectacular Casa en Venta y Alquiler en Residencial Satelite de Asososca ID 11392,,2,600000,USD,6,5.5,1200,2550.49,"https://discovernica.com/propiedades/detalles/11392/Casa en Satélita Asososca, 6 cuartos , 5 baños, cuarto de servicio, 3 salas, 2 comedores, 2 cocinas, piscina, bodega, parqueo para 11 vehículos.",https://discovernica.com/assets/images/properties/casa_6_habitaciones_5_ba_os_3_salas_2_cocina_ID_11463_6.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
11142,Casa en Venta ubicada en Colonial los Robles ID 11142,Colonial los Robles,2,265000,USD,4,3,318,965,"https://discovernica.com/propiedades/detalles/11142/casa-venta-colonial-los-robles-4-habitaciones-3-baños-sala-cocina-U$-265,000",https://discovernica.com/assets/images/properties/casa_renta_colonial_los_robles_4_habitaciones_3_ba_os_sala_cocina_ID11213_11.jpg,Managua,Managua,12.1224774,-86.2598104,commercial,Managua,Managua,12.1224774,-86.2598104,commercial
10318,Casa en Venta ubicada en Residencial Altamira ID 10318,,2,180000,USD,3,2,215.49,305.99,"https://discovernica.com/propiedades/detalles/10318/casa-venta-altamira-managua-nicaragua-305.99-2 15.49-mts2-3-habitaciones-2-baños-U$-180,000.",https://discovernica.com/assets/images/properties/casa_venta_altamira_managua_nicaragua_id_10389_2.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
10116,Casa en Venta en Colonia Los Robles ID 10116,Colonia Los Robles,2,500000,USD,5,4,600,850.4,"https://discovernica.com/propiedades/detalles/10116/casa-venta-colonia-los-robles-managua-nicaragua-857-vrs2-600-mts2-construccion-U$-500,000.",https://discovernica.com/assets/images/properties/casa_venta_los_robles_managua_id_10187_1.jpg,Managua,Managua,12.1261383,-86.2599186,administrative,Managua,Managua,12.1261383,-86.2599186,administrative
9351,"Venta de Casa tipo Quinta en La Paz Centro, Leon ID 9351",La Paz Centro,2,110000,USD,3,1,200,1268.16,"https://discovernica.com/propiedades/detalles/9351/Venta casa solariega en La Paz Centro, de 3 habitaciones, piscina, bodegas, amplio patio y arboles frutales.",https://discovernica.com/assets/images/properties/b5d6ad9d_856e_4869_97b7_4d55bc1e7b6e.jpg,Ciudad Sandino,Managua,12.1490859,-86.3566955,fast_food,Ciudad Sandino,Managua,12.1490859,-86.3566955,fast_food
12601,Casa en Venta en Los Robles ID 12601,Los Robles,2,428800,USD,4,3.5,395.65,2518.89,"https://discovernica.com/propiedades/detalles/12601/Casa en Venta en Los Robles, $428,800",https://discovernica.com/assets/images/properties/IMG_2850.jpg,Managua,Managua,12.1212007,-86.2653351,administrative,Managua,Managua,12.1212007,-86.2653351,administrative
14566,Se vende casa situada en condominio en Carretera Nueva a León,Carretera Nueva a León,2,75000,USD,4,3,139.08,329.13,https://discovernica.com/propiedades/detalles/14566/casa-venta-condominio-carretera-nueva-a-león-4-habitaciones,https://discovernica.com/assets/images/properties/ID14556_7_1.png,León,,,,,León,,,,
10527,Casa en Venta ubicada en Reparto San Juan ID 10527,Reparto San Juan,2,335000,USD,11,8,450,1407.22,"https://discovernica.com/propiedades/detalles/10527/casa-venta-reparto-san-juan-991-mts2-450-mts2-11-habitaciones-8-baños-U$-335,000.",https://discovernica.com/assets/images/properties/casa_venta_reparto_san_juan_id_10598_4.jpg,Managua,Managua,12.1219000,-86.2697106,administrative,Managua,Managua,12.1219000,-86.2697106,administrative
13747,Casa en venta ubicada en Mateare,Mateare,2,35000,USD,2,1,115,226.94,https://discovernica.com/propiedades/detalles/13747/Se vende casa de una planta en zona residencial,https://discovernica.com/assets/images/properties/ID13747_1_.jpg,Mateare,Managua,12.2419802,-86.3561237,administrative,Mateare,Managua,12.2419802,-86.3561237,administrative
13764,Casa de una planta en venta - carretera a Ticuantepe,,2,180000,USD,2,2,270,1007.26,https://discovernica.com/propiedades/detalles/13764/Casa-venta-carretera-a-ticuantepe,https://discovernica.com/assets/images/properties/ID13764.jpg,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
7445,Se Alquila Casa en Lomas de San Juan ID 7445,Lomas de San Juan,46,250000,USD,4,3,320.00,992.3,"https://discovernica.com/propiedades/detalles/7445/Bonita Casa, céntrica, espaciosa con jardines Hermosos, arboles frutales.",https://discovernica.com/assets/images/properties/7516_5_.jpg,Managua,Managua,12.1176150,-86.2690072,administrative,Managua,Managua,12.1176150,-86.2690072,administrative
14611,Amplia casa en venta en Reparto San Juan,Reparto San Juan,2,499000,USD,3,3,306.51,3052.32,https://discovernica.com/propiedades/detalles/14611/amplia-casa-venta-reparto-san-juan,https://discovernica.com/assets/images/properties/IMG_20250925_WA0055.jpg,Managua,Managua,12.1219000,-86.2697106,administrative,Managua,Managua,12.1219000,-86.2697106,administrative
14474,Casa y módulos en venta en una misma propiedad-Los Robles,una misma propiedad-Los Robles,2,480000,USD,5,7.5,573.70,856.06,https://discovernica.com/propiedades/detalles/14474/Casa y módulos en venta en una misma propiedad-Los Robles,https://discovernica.com/assets/images/properties/ID14474_9_1.png,,,,,,,,,,
10554,Casa en Venta ubicada en Esquipulas ID 10554,Esquipulas,2,330000,USD,4,3.5,370,5837,"https://discovernica.com/propiedades/detalles/10554/casa-venta-esquipulas-5,837-vrs2-370-sq-mts-4-habitaciones-3.5-baños-U$-330,000.",https://discovernica.com/assets/images/properties/casa_venta_esquipulas_id_10625_3.jpg,Managua,Managua,12.0745878,-86.2158151,neighbourhood,Managua,Managua,12.0745878,-86.2158151,neighbourhood
13601,Casa con apartamento en venta en zona céntrica de Managua,zona céntrica de Managua,2,165000,USD,3,3,186,264.12,https://discovernica.com/propiedades/detalles/13601/Se-vende-casa-con-apartamento-en-Managua,https://discovernica.com/assets/images/properties/id_13601_4.jpg,,,,,,,,,,
14565,Se vende casa en venta Jinotepe – Ideal para negocio o residencia,,2,250000,USD,4,3,547,1494.02,https://discovernica.com/propiedades/detalles/14565/Casa-en-venta-en-Jinotepe-ideal-para-negocio-residencia-4-habitaciones,https://discovernica.com/assets/images/properties/15_1.png,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
14561,Se vende casa versátil en Nueva Guinea - Perfecta para vivir o emprender tu negocio,Nueva Guinea,46,250000,USD,,1,220.23,312.83,https://discovernica.com/propiedades/detalles/14561/casa-comercial-venta-nueva-guinea,https://discovernica.com/assets/images/properties/ID14561_9.png,,,,,,,,,,
13921,Casa de dos plantas en venta y renta en Granada,Granada,46,1500000,USD,4,4,294.69,418.46,https://discovernica.com/propiedades/detalles/13921/casa-venta-renta-en-granada-amoblada,https://discovernica.com/assets/images/properties/ID13921_1.jpg,Granada,,,,,Granada,,,,
14371,Casa en Venta – Carretera a Masaya,,2,190000,USD,3,3,258.13,1784.37,https://discovernica.com/propiedades/detalles/14371/casa-en-venta-carretera-a-masaya,https://discovernica.com/assets/images/properties/ID14371_5.png,Managua,Managua,12.1547116,-86.2737250,administrative,Managua,Managua,12.1547116,-86.2737250,administrative
9492,Casa en Venta en Carretera Vieja Leon Managua ID 9492,Carretera Vieja Leon Managua,2,450000,USD,4,4.5,597.91,4567.59,https://discovernica.com/propiedades/detalles/9492/Casa en Venta en Managua con 4 dormitorios y 4.5 baños. Cuenta con un terreno de 4602.33 varas2 por un precio de $ 450000,https://discovernica.com/assets/images/properties/1_165.jpg,León,,,,,León,,,,
11347,Casa en Venta en Carretera Vieja Leon ID 11347,Carretera Vieja Leon,2,80000,USD,2,1,76,9000,https://discovernica.com/propiedades/detalles/11347/casa-venta-carretera-vieja-a-leon-2 habitaciones-1baño,https://discovernica.com/assets/images/properties/casa_venta_carretera_vieja_a_leon_2_habitaciones_1ba_o_ID11418_9.jpg,León,,,,,León,,,,
14526,Cómoda casa en venta en Masatepe,Masatepe,2,40000,USD,2,1,60,398.74,https://discovernica.com/propiedades/detalles/14526/Casa-en-Venta-en-Masatepe-2-habitaciones,https://discovernica.com/assets/images/properties/ID14526_1_.png,Masatepe,,,,,Masatepe,,,,
14527,Acogedora casa en venta en Masatepe,Masatepe,2,120000,USD,3,2,190,1022,https://discovernica.com/propiedades/detalles/14527/casa-en-venta-Masatepe-3-habitaciones,https://discovernica.com/assets/images/properties/ID14527_2.png,Masatepe,,,,,Masatepe,,,,
14525,Cómoda casa en venta en Masatepe,Masatepe,2,40000,USD,2,1,60,398.74,https://discovernica.com/propiedades/detalles/14525/Casa-venta-en-Masatepe-1-piso-2-habitaciones,https://discovernica.com/assets/images/properties/ID14525_4.png,Masatepe,,,,,Masatepe,,,,
14524,Amplia casa en venta en Masatepe,Masatepe,46,199500,USD,4,4,300,1096.24,https://discovernica.com/propiedades/detalles/14524/casa-2-pisos-venta-masatepe-4-habitaciones,https://discovernica.com/assets/images/properties/ID14524_13.png,Masatepe,,,,,Masatepe,,,,
